channel_sales,cons_12m,cons_gas_12m,forecast_cons_12m,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_peak,has_gas,imp_cons,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,origin_up,pow_max,price_mid_peak_fix,churn
1,5459,0,300.77,0.0,131.39,0.096521,0,38.18,24.4,1,22.38,5,2,18.0,16.25897136,retention
1,7364,0,727.09,0.0,123.7,0.100572,0,287.01,19.44,1,119.3,3,2,17.25,16.29155496,retention
7,8527,7848,1014.12,0.0,15.3,0.086131,1,0.0,11.82,2,84.86,5,1,10.35,0.0,churn
0,10096,0,1470.99,0.0,15.79,0.0,0,0.0,31.2,1,131.85,4,0,13.856,0.0,retention
0,65543,0,6447.13,0.0,135.28,0.098142,0,536.4,7.14,1,707.24,4,0,19.0,16.29155496,retention
0,2379,0,355.98,0.0,18.42,0.0,0,0.0,7.8,1,32.66,4,0,10.392,0.0,retention
2,20183,3197,2069.14,0.0,131.35,0.098841,1,3.7,27.24,2,254.75,5,1,29.7,16.25897136,retention
0,75156,0,2342.18,0.0,131.7,0.098969,0,195.72,3.9,1,252.92,3,2,20.785,14.885048779999998,retention
0,27344,0,2878.85,0.0,142.44,0.100572,0,263.25,5.64,1,335.83,5,0,29.7,16.26440236,retention
7,46320,0,4073.55,0.0,146.9,0.092659,0,142.7,0.12,1,506.87,8,2,38.1,8.36215256,churn
0,94191,0,504.93,0.0,13.85,0.0,0,43.16,26.04,1,49.12,6,0,10.392,0.0,churn
0,2627,0,363.69,0.0,35.49,0.0,0,0.0,23.76,1,40.62,4,0,10.392,4.0620277,retention
0,0,0,0.0,0.0,0.0,0.100123,0,0.0,38.52,1,1193.6,5,5,33.1,16.40266616,retention
7,15329,0,1159.27,0.0,16.31,0.0,0,262.66,33.12,1,118.07,6,1,13.2,0.0,retention
0,25574,0,3290.1,0.0,0.0,0.0,0,0.0,19.28,1,289.36,3,2,13.2,0.0,retention
0,1761,0,157.63,0.0,16.66,0.0,0,8.51,12.36,1,13.68,4,0,10.392,0.0,retention
0,90714,0,316.96,0.0,131.54,0.100572,0,22.74,23.72,1,39.95,3,2,15.001,16.25897136,retention
7,16557,16762,2457.78,0.0,17.21,0.0,1,0.0,25.7,2,216.56,6,0,13.85,0.0,retention
0,4266,518,459.08,0.0,20.97,0.086741,1,0.0,26.7,2,44.23,4,0,14.49,0.0,retention
0,20131,0,2037.92,0.0,151.75,0.096547,0,151.27,20.26,1,232.64,6,1,15.01,16.2752634,retention
0,11652,681,529.98,0.0,0.72,0.085807,1,0.0,8.57,2,28.98,6,2,10.392,0.0,retention
0,25020,0,2526.31,0.0,129.6,0.1000149999999999,0,197.84,23.64,1,276.82,6,0,15.78,16.28069392,retention
0,18710,9135,2750.1,0.0,19.66,0.0,1,0.0,14.7,2,221.81,3,0,13.85,0.0,retention
7,6895,32591,1033.74,0.0,6.85,0.0,1,0.0,8.64000000000001,2,90.19,6,1,11.5,0.0,retention
7,39205,0,3965.89,0.0,141.05,0.10175,0,661.72,29.64,1,469.8,6,1,19.8,16.28069392,retention
2,2955,0,443.32,0.0,15.88,0.0,0,0.0,19.48,1,44.27,5,1,13.856,0.0,retention
0,30561,0,2985.99,0.0,142.59,0.097126,0,326.57,54.07,1,343.69,4,2,40.0,16.2752634,retention
7,6659,20310,669.67,0.0,130.67,0.100572,1,59.54,28.16,2,79.55,6,0,20.785,16.25354036,retention
1,460596,0,6645.64,0.0,131.76,0.098142,0,953.36,12.08,1,789.86,6,1,15.31,16.26983288,retention
7,11126,0,477.7,0.0,18.37,0.0,0,66.2,18.12,1,52.37,4,0,10.392,0.0,retention
0,11632,0,367.34,0.0,15.97,0.0,0,0.0,14.64,1,34.18,7,2,10.392,0.0,retention
7,14768,0,2175.84,0.0,18.52,0.0,0,0.0,8.8,2,142.06,7,2,13.2,0.0,retention
2,3158,0,599.48,25.0,17.35,0.0,0,0.0,21.56,1,32.07,4,0,10.39,0.0,churn
1,309803,0,581.0,0.0,18.61,0.0,0,0.0,12.82,1,50.98,5,1,13.2,0.0,retention
0,87,0,13.19,0.0,19.41,0.0,0,1.18,27.32,1,1.33,4,0,13.2,0.0,retention
7,0,0,0.0,0.0,38.5,0.08449,0,0.0,10.08,1,0.0,6,2,10.392,0.0,retention
7,24640,0,0.0,0.0,367.77,0.086393,0,0.0,0.24,1,0.0,8,2,100.0,8.36773104,retention
0,38794,0,2240.4,0.0,19.41,0.0,0,0.0,3.68,1,183.25,6,2,13.8,0.0,retention
2,11465,0,665.65,0.0,131.76,0.098261,0,68.41,38.24,1,76.7,5,1,24.15,16.25897136,retention
7,4801,0,358.07,0.0,16.26,0.0,0,58.15,14.57,1,35.44,7,2,10.35,0.0,retention
1,50181,0,2931.18,0.0,16.2,0.0,0,0.0,19.28,1,266.78,4,2,10.392,0.0,churn
3,2926,0,442.74,0.0,19.53,0.0,0,0.0,27.32,1,46.25,6,1,13.2,0.0,retention
0,3366,0,503.33,0.0,13.75,0.0,0,20.98,19.2,1,49.58,4,0,10.392,0.0,retention
7,8862,0,913.86,0.0,16.56,0.0868029999999999,0,316.42,14.64,1,91.98,7,2,10.392,0.0,retention
1,2984413,0,440.43,0.0,16.33,0.087961,0,0.0,19.11,1,55.34,6,2,10.35,0.0,retention
0,43584,0,1600.84,0.0,17.36,0.0,0,0.0,23.4,1,150.61,3,0,10.392,0.0,retention
1,144551,0,5016.83,0.0,15.55,0.0913799999999999,0,0.0,29.76,1,459.42,5,1,13.2,0.0,retention
0,2203,0,330.19,0.0,60.41,0.0,0,0.0,27.44,1,27.79,6,1,13.2,0.0,retention
0,22833,0,2299.02,0.0,132.15,0.1000149999999999,0,201.58,29.4,1,257.78,6,1,19.64,16.28069392,retention
1,8344,0,1257.58,0.0,15.84,0.0,0,0.0,23.76,1,130.07,6,1,10.392,0.0,retention
7,13995,0,1401.14,0.0,16.27,0.087381,0,0.0,15.16,1,133.61,6,1,10.392,0.0,retention
0,50614,0,5276.69,0.0,131.65,0.1000149999999999,0,505.14,16.44,1,535.27,3,2,16.5,16.28069392,retention
0,21733,0,2165.75,0.0,128.53,0.101397,0,0.0,0.88,1,293.96,3,0,20.785,16.226385054545453,retention
2,4822,0,486.8,0.0,131.76,0.098261,0,33.82,31.26,1,63.02,5,1,17.25,16.26440236,retention
0,8013,0,800.24,0.0,9.7,0.088444,0,210.23,16.24,1,93.9,6,1,11.5,0.0,retention
0,135403,115366,11160.13,28.0,132.4,0.125383,1,1218.14,122.4,3,780.82,4,0,35.0,16.79155536,churn
0,3680,0,534.43,0.0,17.26,0.0,0,0.0,15.72,1,40.06,3,0,13.2,0.0,retention
0,33770,0,412.59,28.0,19.91,0.0,0,33.74,36.36,1,35.57,4,0,10.39,0.0,retention
0,2905,0,437.18,0.0,15.34,0.0,0,0.0,7.8,1,39.43,6,1,10.392,0.0,retention
0,35700,0,4509.16,30.0,143.17,0.1363359999999999,0,491.32,68.72,2,257.64,6,0,25.0,16.51689026,retention
0,5848,0,871.71,0.0,17.4,0.0,0,152.81,22.52,1,81.62,6,0,13.85,0.0,retention
7,9532,0,704.09,0.0,129.38,0.098261,0,0.0,27.44,1,116.99,6,0,17.320999999999998,16.25897136,retention
7,4358,0,548.5,0.0,16.29,0.084428,0,0.0,33.12,1,53.44,6,2,13.2,0.0,retention
2,3278,0,495.3,0.0,18.99,0.0,0,0.0,21.78,1,51.35,4,1,13.2,0.0,retention
7,60958,5023,7798.5,24.0,141.48,0.130525,1,2133.1,143.78,2,2467.98,10,2,43.45,16.77476379,retention
7,9640,0,1401.2,0.0,1.11,0.0,0,0.0,16.08,1,112.84,6,2,13.5,0.0,retention
0,14935,0,739.85,0.0,16.43,0.0,0,0.0,21.46,1,61.41,6,1,13.8,0.0,retention
7,6206,2238,0.0,0.0,0.0,0.0,1,0.0,31.8,4,103.68,9,0,13.85,0.0,retention
7,21362,0,707.28,0.0,17.95,0.0,0,142.38,16.44,1,80.25,6,0,13.85,0.0,retention
2,8189,0,607.82,0.0,16.25,0.0,0,100.66,19.2,1,60.95,5,1,10.392,0.0,retention
7,1662549,0,1550.1,0.0,16.05,0.0868029999999999,0,192.36,21.9,1,136.27,6,1,13.2,0.0,retention
2,16003,31062,971.37,0.0,37.36,0.08385,1,0.0,35.04,3,107.25,4,0,14.0,0.0,retention
0,2975,0,442.09,0.0,19.57,0.0,0,63.55,24.24,1,43.54,6,0,13.15,0.0,retention
7,14512,0,190.12,0.0,20.19,0.0,0,5.89,34.56,1,19.72,11,2,13.8,0.0,retention
0,1173627,0,1207.87,0.0,9.1,0.0,0,87.38,20.34,1,114.22,4,0,14.49,0.0,retention
2,9647,0,1148.42,0.0,16.28,0.087899,0,139.56,20.38,1,107.72,3,0,10.392,0.0,retention
7,146713,0,8535.4,0.0,143.12,0.094787,0,1708.28,12.45,1,677.0,12,2,46.0,16.29155496,retention
1,42935,0,4752.2,0.0,16.0,0.087381,0,0.0,15.96,1,403.15,3,2,15.0,0.0,retention
0,4694,21573,703.73,0.0,16.85,0.0,1,0.0,12.82,5,71.59,3,0,13.2,0.0,retention
7,90551,0,5880.73,0.0,145.06,0.098284,0,1188.61,29.88,1,460.84,11,2,30.0,14.923064339999998,retention
0,9183,0,1389.87,0.0,12.56,0.0,0,0.0,34.27,1,144.87,4,0,15.0,0.0,retention
2,2527,0,375.72,0.0,14.66,0.0,0,0.0,19.2,1,35.24,5,1,10.392,0.0,retention
1,391315,0,5575.43,0.0,343.59,0.098142,0,0.0,17.44,1,879.65,6,1,30.0,16.25897088,retention
7,61377,0,1280.49,0.0,16.07,0.0,0,0.0,19.56,1,121.27,6,1,13.856,0.0,retention
0,5894,0,887.58,0.0,72.92,0.0,0,179.08,28.9,1,82.74,3,0,14.0,0.0,retention
0,3707,0,363.06,0.0,131.77,0.1000149999999999,0,19.37,51.78,1,42.46,6,1,22.8,16.2752634,retention
0,6077,0,600.06,0.0,131.76,0.1000149999999999,0,49.99,51.96,1,65.5,4,2,20.785,16.29155496,retention
0,8583,0,347.54,0.0,18.47,0.0,0,62.68,26.4,1,35.63,4,0,10.52,0.0,retention
7,13542,0,1473.83,0.0,130.83,0.100123,0,117.34,2.5,1,158.23,4,2,19.8,16.22638584,retention
3,2405,0,355.63,0.0,16.13,0.0,0,0.0,14.64,1,33.27,4,2,10.392,0.0,retention
3,10262,0,953.6,0.0,18.34,0.087903,0,193.8,23.76,1,118.72,6,1,10.392,0.0,retention
7,1495,0,148.99,0.0,130.3,0.099086,0,11.34,41.56,1,17.35,5,0,20.785,16.287371959999998,retention
0,16197,0,1656.07,0.0,129.73,0.100597,0,101.36,29.52,1,198.11,5,0,19.7,16.22638536,retention
0,5397,0,160.3,0.0,34.83,0.0,0,0.0,14.57,1,16.07,5,0,10.35,0.0,retention
0,6226,0,650.14,0.0,88.68,0.103487,0,61.68,43.32,1,67.13,3,0,17.320999999999998,16.2752634,churn
1,20437,0,3014.2,0.0,15.97,0.0,0,0.0,22.95,1,251.45,6,1,13.856,0.0,retention
0,63965,0,0.0,0.0,0.0,0.100123,0,0.0,109.08,1,0.0,4,0,43.648,16.348358559999998,churn
0,290003,0,35789.29,22.0,166.96,0.125383,0,2283.95,109.23,1,10203.5,3,0,50.0,16.76336221,retention
7,1662549,0,619.12,0.0,16.05,0.086163,0,69.57,31.53,1,75.94,6,1,13.8,0.0,retention
2,3209,0,478.75,0.0,15.18,0.0,0,41.15,21.72,1,43.53,4,0,13.15,0.0,retention
3,19256,0,775.98,0.0,13.8,0.083849,0,196.68,33.12,1,71.67,4,0,13.2,0.0,retention
7,110746,0,8421.99,0.0,131.76,0.0910509999999999,0,940.86,0.0,1,588.0,6,1,23.0,8.33426184,retention
7,7897,0,841.38,0.0,135.32,0.100123,0,147.35,29.55,1,91.52,11,2,20.0,16.32601176,retention
0,21160,24290,2170.6,0.0,129.25,0.099419,1,184.32,40.0,3,263.45,6,0,43.648,16.25897136,retention
1,24078,124305,2539.15,0.0,143.51,0.1000149999999999,1,242.81,29.64,2,273.92,4,0,19.8,16.28069392,retention
7,54324,0,5444.55,0.0,131.97,0.096984,0,318.68,5.38,1,504.32,12,2,19.8,16.24267836,retention
0,2607,7971,334.74,0.0,37.56,0.089695,1,46.53,14.64,4,30.91,4,0,10.392,0.0,churn
0,22349,0,4248.65,28.0,17.55,0.0,0,683.02,41.64,1,369.9,4,0,13.856,0.0,retention
0,904954,906652,5462.13,0.0,144.58,0.1000149999999999,1,512.46,21.0,2,470.84,6,0,21.1,14.87418678,retention
7,3531,0,534.35,0.0,16.33,0.0,0,0.0,30.22,1,53.9,6,1,13.2,0.0,retention
0,27270,0,332.61,0.0,16.59,0.0,0,55.57,9.919999999999993,1,24.58,6,1,13.2,0.0,retention
0,61475,0,541.67,0.0,19.45,0.0,0,0.0,9.919999999999993,1,48.93,6,1,13.2,0.0,retention
0,7827,9793,1186.31,0.0,6.9,0.0,1,97.03,26.28,3,127.6,3,2,11.5,0.0,retention
7,5350,0,803.04,0.0,16.28,0.0,0,0.0,17.1,1,75.9,6,1,10.35,0.0,churn
1,82354,0,2204.56,0.0,27.36,0.08638,0,0.0,4.04,1,145.47,6,1,15.0,0.0,retention
7,14582,0,1609.75,0.0,17.28,0.087381,0,0.0,14.7,1,130.21,5,2,13.856,0.0,retention
1,881406,0,4823.79,0.0,58.37,0.086163,0,597.96,27.14,1,760.08,6,1,13.2,0.0,retention
0,9705,0,1013.31,0.0,15.16,0.083816,0,189.48,12.6,1,73.98,3,0,10.392,0.0,retention
0,7984,0,870.48,0.0,119.3,0.100572,0,0.0,31.41,1,111.36,4,0,17.320999999999998,16.26440236,retention
1,41360,0,4167.59,0.0,131.37,0.100018,0,454.05,25.8,1,483.34,5,2,17.25,16.29155496,retention
1,6387,0,967.51,0.0,1.08,0.0,0,0.0,13.26,1,98.06,4,2,10.392,0.0,retention
0,52629,0,2213.35,0.0,146.09,0.098837,0,194.22,15.24,1,250.2,5,0,19.8,16.248109359999997,retention
3,58754,0,2748.0,0.0,120.44,0.098841,0,0.0,30.24,1,320.84,6,1,33.0,16.25897136,retention
7,89022,0,8582.35,0.0,131.76,0.098858,0,1584.78,52.44,1,753.31,11,2,52.5,16.28069392,retention
7,254661,0,118.17,0.0,16.54,0.0885389999999999,0,78.63,7.8,1,3.39,6,1,10.392,0.0,retention
0,5386,14354,772.2,0.0,18.32,0.0,1,70.57,6.66,3,44.07,3,5,12.5,0.0,retention
7,11591,0,226.99,0.0,146.46,0.100572,0,0.0,31.41,1,25.62,6,2,17.32,16.26440236,retention
2,25477,0,2734.09,0.0,19.34,0.083332,0,616.91,11.42,1,136.84,4,1,13.2,0.0,retention
3,17084,0,2520.43,0.0,16.35,0.0,0,0.0,21.9,1,225.44,3,1,13.2,0.0,retention
2,6392,0,688.41,0.0,74.67,0.100572,0,0.0,17.68,1,95.18,4,0,19.745,16.24267836,churn
0,4316,0,649.42,0.0,19.5,0.0,0,0.0,31.56,1,67.61,5,0,12.6,0.0,retention
2,5334,0,774.2,0.0,9.98,0.0,1,0.0,29.88,2,77.25,4,0,14.49,0.0,retention
1,3495555,0,2207.64,0.0,144.01,0.100123,0,202.79,15.56,1,240.45,4,0,17.0,16.22638536,retention
2,151209,16958,3354.67,24.0,19.54,0.0,1,0.0,41.64,2,1309.75,4,0,13.85,0.0,churn
0,42385,0,56.89,0.0,15.74,0.0810159999999999,0,0.0,10.08,1,2.17,6,1,10.392,0.0,retention
1,4970,0,938.7,30.0,20.22,0.0,0,137.88,9.54,1,61.37,7,2,13.2,0.0,retention
0,100955,0,1327.18,0.0,128.91,0.098837,0,498.7,39.56,1,47.15,4,0,25.0,16.25897136,retention
2,25226,0,3116.52,0.0,24.22,0.087538,0,315.86,8.76,1,206.48,4,0,13.164,0.0,retention
7,4752,0,483.39,0.0,131.02,0.098837,0,26.72,37.33,1,57.17,7,2,27.6,16.25354036,retention
0,1223,0,177.98,0.0,18.37,0.0,0,32.18,37.56,1,17.2,5,0,15.0,0.0,retention
1,953085,0,969.19,0.0,16.17,0.087381,0,0.0,20.12,1,102.75,6,1,13.8,0.0,retention
0,4517,0,455.84,0.0,144.05,0.100572,0,0.0,29.85,1,57.94,3,0,16.5,16.26440236,retention
0,60180,0,3589.24,0.0,17.21,0.08638,0,777.75,8.8,1,264.71,5,0,13.2,0.0,churn
1,4100,0,613.14,0.0,0.0,0.0,0,0.0,17.32,1,57.01,4,1,10.35,0.0,retention
1,668581,0,3431.86,0.0,38.65,0.087381,0,825.73,19.28,1,299.62,6,1,13.2,0.0,retention
0,47192,0,4723.78,0.0,117.88,0.097814,0,309.54,2.79,1,490.48,4,0,43.648,16.237247359999998,retention
2,29524,0,2977.09,0.0,129.24,0.099548,0,230.45,3.24,1,342.34,4,0,17.320999999999998,16.29155496,retention
0,5521,0,563.84,0.0,11.49,0.0885389999999999,0,0.0,11.16,1,90.87,6,0,11.5,0.0,retention
0,3211,1784,479.21,0.0,13.85,0.0,1,38.5,16.14,2,39.0,3,0,10.392,0.0,retention
7,9997,0,868.12,0.0,16.2,0.0,0,0.0,25.48,1,89.77,4,2,13.856,0.0,retention
0,10889,0,1632.29,0.0,10.02,0.0,0,0.0,8.8,1,242.68,5,0,13.2,0.0,churn
0,397503,0,225.25,0.0,167.29,0.096521,0,107.81,69.84,1,11.72,4,0,62.0,16.25354036,retention
0,3481,0,524.98,0.0,18.32,0.0,0,90.94,21.8,1,53.76,5,0,12.5,0.0,retention
1,794891,0,4089.92,0.0,132.17,0.100123,0,761.86,5.04,1,483.06,4,1,26.4,16.23181636,retention
7,5121,0,539.1,0.0,132.33,0.103487,0,48.12,49.44,1,64.2,6,1,19.8,16.28069392,retention
0,60929,69514,6067.19,0.0,129.96,0.098858,1,508.23,24.73,2,533.01,5,0,27.713,16.2752634,retention
7,131152,0,7863.53,0.0,142.2,0.09781,0,615.17,11.08,1,683.24,6,1,66.0,16.24267836,retention
0,26398,0,2451.68,0.0,161.94,0.100572,0,196.95,33.46,1,274.95,3,0,27.71,16.29155496,retention
0,12435,0,475.66,0.0,16.58,0.0,0,0.0,21.52,1,47.78,5,0,13.2,0.0,retention
2,2635,8818,398.5,0.0,16.66,0.0,1,0.0,34.68,4,41.68,4,1,13.856,0.0,churn
7,4785,0,505.4,0.0,39.98,0.0885389999999999,0,0.0,12.36,1,51.13,6,0,10.392,0.0,retention
0,4038,209670,602.5,0.0,19.76,0.0,1,72.78,22.12,2,55.12,3,2,13.2,0.0,retention
3,20910,0,856.17,0.0,16.61,0.0,0,0.0,5.52,1,69.17,3,2,10.392,0.0,retention
3,2848,0,422.12,0.0,19.42,0.0,0,0.0,13.4,1,35.69,5,0,13.85,0.0,retention
0,53923,0,684.07,0.0,15.62,0.0,0,0.0,7.8,1,51.4,4,0,10.39,0.0,retention
0,2361,0,243.56,0.0,129.6,0.101397,0,17.24,37.42,1,30.57,4,0,20.0,16.22638584,retention
0,28262,0,2901.73,0.0,0.0,0.103487,0,295.19,20.26,1,323.87,3,0,15.001,16.2752634,retention
0,8217,3878,1222.74,0.0,15.2,0.0,1,0.0,20.0,2,157.01,3,0,15.0,0.0,retention
7,78408,367557,2707.47,0.0,134.21,0.100572,1,206.27,33.46,2,329.62,6,2,27.71,16.26983288,retention
0,12048,0,1784.49,0.0,18.57,0.0,0,229.82,27.0,1,179.3,3,0,11.951,0.0,churn
1,11315,0,1518.84,0.0,16.39,0.08613,0,262.53,16.08,1,89.61,5,1,13.2,0.0,retention
1,15141,0,2068.35,0.0,1.11,0.0,0,224.14,6.92,1,142.96,5,2,10.392,0.0,retention
1,20369,0,946.79,0.0,130.32,0.102308,0,82.94,54.3,1,116.47,6,1,26.6,16.26983288,retention
0,13717,0,1994.03,0.0,16.2,0.0,0,273.02,31.2,1,178.83,3,2,13.856,0.0,retention
7,3091,0,454.28,0.0,16.14,0.0,0,81.04,13.4,1,36.89,5,1,13.856,0.0,retention
7,6765,0,844.56,0.0,14.89,0.083909,0,0.0,22.52,1,66.31,6,0,13.856,0.0,retention
7,27382,0,4546.73,0.0,0.0,0.0,0,339.03,14.88,1,246.92,7,2,14.0,0.0,retention
0,47779,0,3285.2,0.0,130.31,0.1000149999999999,0,5.45,25.92,1,387.21,5,0,17.320999999999998,16.28069392,retention
1,33443,0,3386.79,0.0,129.24,0.100123,0,896.97,3.9,1,389.17,3,0,20.785,16.22638536,retention
1,0,0,0.0,0.0,0.0,0.0,0,0.0,33.84,1,336.74,6,0,15.0,0.0,retention
1,5924,0,589.38,0.0,135.8,0.099548,0,86.76,26.66,1,71.21,6,1,18.0,16.32601176,retention
0,10271,0,198.82,0.0,18.32,0.0,0,36.67,26.02,1,17.0,4,0,13.2,0.0,retention
7,15152,0,2185.17,0.0,18.38,0.0,0,0.0,9.86000000000001,1,160.7,4,2,11.4,0.0,retention
0,24544,0,2291.48,0.0,142.67,0.098837,0,340.15,20.88,1,278.59,5,0,17.320999999999998,16.26983288,retention
7,7431,0,608.72,0.0,140.79,0.100123,0,3.28,35.5,1,88.0,6,2,24.0,14.989480979999998,retention
1,21225,0,563.06,0.0,17.01,0.0,0,90.82,26.04,1,57.27,3,2,10.392,0.0,retention
7,1523,0,151.34,0.0,131.37,0.100123,0,8.38,34.83,1,15.74,6,1,18.0,16.287371959999998,retention
0,10842,0,1090.1,0.0,129.61,0.098862,0,79.82,38.04,1,138.78,4,0,19.05,16.226384879999998,churn
0,6201,0,625.25,0.0,131.84,0.100123,0,59.98,20.52,1,70.97,5,0,15.4,14.90739558,retention
0,13483,0,1493.23,0.0,16.54,0.084645,0,0.0,3.7,1,94.73,3,0,13.856,0.0,retention
1,223859,0,3262.64,0.0,16.76,0.0868029999999999,0,342.63,17.38,1,237.7,5,1,13.8,0.0,retention
7,6002,1454,893.79,0.0,19.54,0.0,1,0.0,18.62,2,81.37,6,2,13.2,0.0,retention
0,5025,0,540.87,0.0,17.4,0.0885389999999999,0,0.0,10.36,1,51.09,6,1,13.856,0.0,churn
0,127379,147153,7876.56,0.0,407.97,0.098858,1,113.72,71.51,2,680.72,4,0,80.0,16.2752634,retention
7,6543,0,988.89,0.0,0.0,0.0,0,195.21,27.6,1,100.19,6,0,11.0,0.0,retention
0,3256,0,488.92,0.0,18.38,0.0,0,0.0,17.1,1,45.94,6,1,10.35,0.0,retention
2,4913,0,509.97,0.0,122.42,0.103487,0,37.83,39.14,1,64.41,6,1,17.25,16.2752634,retention
7,2134,0,317.64,0.0,16.25,0.0,0,52.88,20.54,1,25.51,6,1,10.392,0.0,retention
0,1346,0,203.1,0.0,12.48,0.0,0,0.0,28.58,1,23.04,3,0,12.5,0.0,retention
0,29715,0,3062.08,0.0,128.88,0.100823,0,0.0,5.52,1,374.29,4,0,16.5,16.29155496,retention
7,24321,0,3252.68,24.0,131.39,0.125383,0,292.85,72.15,1,233.91,11,2,33.0,16.74387612,retention
1,17593,0,2609.21,0.0,32.2,0.0,0,0.0,29.76,1,266.56,6,1,13.2,0.0,churn
0,31732,32740,97.75,0.0,7.78,0.0,1,5.43,20.34,2,9.46,4,0,11.0,0.0,retention
7,49156,0,5037.67,0.0,132.94,0.098837,0,207.53,13.32,1,492.59,11,2,22.8,16.25897136,retention
0,23967,0,45.94,0.0,113.98,0.100123,0,0.0,49.92,1,5.47,4,0,25.0,16.409345159999997,retention
0,2992,0,544.55,0.0,27.24,0.168032,0,0.0,93.6,1,271.5,4,0,10.392,0.0,churn
0,8965,0,1352.34,0.0,18.32,0.0,0,0.0,32.88,1,130.92,5,0,13.15,0.0,retention
3,13400,0,1426.89,0.0,131.35,0.1000149999999999,0,150.36,31.22,1,148.25,5,1,17.25,16.2752634,retention
4,61044,0,5702.69,0.0,137.04,0.094787,0,434.0,8.76,1,516.77,3,2,15.001,16.25897136,retention
0,23389,0,2470.99,0.0,143.97,0.100572,0,205.68,24.72,1,283.95,3,0,16.5,16.26440236,churn
0,44218,16243,4507.49,0.0,131.99,0.10175,1,281.16,37.44,3,537.47,4,2,25.0,16.29155496,retention
2,1679,0,249.66,0.0,19.64,0.0,0,47.54,26.02,1,19.75,3,1,13.2,0.0,retention
7,162595,0,5105.3,0.0,16.4,0.0,0,0.0,3.2,1,397.29,6,1,12.0,0.0,retention
7,2198,0,252.17,0.0,16.14,0.087899,0,46.44,33.06,1,25.65,6,2,14.49,0.0,retention
0,4157,0,460.87,30.0,16.85,0.116454,0,155.78,33.84,2,50.32,6,1,10.392,0.0,retention
7,31321,0,528.12,0.0,15.97,0.0,0,0.0,30.98,1,50.9,6,1,15.0,0.0,retention
0,17304,0,2284.35,30.0,131.49,0.1363359999999999,0,153.37,68.29,2,125.84,4,0,26.67,16.50897156,retention
7,5649,29067,839.48,0.0,17.33,0.0,1,0.0,16.24,3,61.61,6,1,10.392,0.0,retention
2,6101,0,864.9,0.0,16.1,0.0,0,163.63,33.0,1,81.89,4,0,13.164,0.0,retention
1,16454,0,1983.69,0.0,37.17,0.0817519999999999,0,0.0,6.15,1,70.36,3,0,13.164,0.0,retention
0,9827,0,1467.21,0.0,14.07,0.0,0,136.0,33.12,1,143.82,5,0,13.2,0.0,retention
1,291058,0,1793.08,0.0,131.76,0.102308,0,259.0,24.18,1,215.72,6,1,20.0,16.26983288,retention
0,3681,0,549.96,0.0,13.77,0.0,0,103.47,17.82,1,52.69,3,0,15.0,0.0,retention
0,8294,0,947.35,0.0,147.51,0.103487,0,0.0,30.43,1,139.11,4,0,17.0,16.2752634,retention
0,31793,0,831.56,0.0,19.23,0.0,0,162.19,23.04,1,68.43,5,0,13.2,0.0,retention
1,2256171,100121,1617.78,0.0,133.15,0.100123,1,0.0,0.740000000000001,5,222.24,5,1,17.375,16.22638536,retention
0,39574,0,512.2,0.0,144.64,0.100123,0,46.56,27.48,1,59.71,6,0,16.5,16.32058076,retention
7,181340,0,354.18,0.0,16.42,0.0,0,0.0,20.54,1,28.09,5,2,10.392,0.0,churn
0,177957,0,1640.01,0.0,119.29,0.100572,0,0.0,17.43,1,187.79,4,0,16.4,16.26440236,retention
0,1909,0,287.61,0.0,12.65,0.0,0,14.19,26.04,1,31.53,5,0,10.39,0.0,retention
0,2749,0,250.84,0.0,19.28,0.0885389999999999,0,0.0,25.56,1,37.5,6,0,13.86,0.0,retention
0,5462,0,524.76,0.0,30.64,0.084973,0,0.0,16.92,1,41.1,6,1,13.2,0.0,retention
0,5652,0,618.98,0.0,131.75,0.100572,0,79.23,45.35,1,76.16,4,2,20.0,16.2752634,retention
3,131409,0,2310.41,0.0,18.32,0.0,0,0.0,12.98,1,191.6,5,0,15.0,0.0,retention
0,8849,0,179.58,0.0,21.74,0.0,0,28.42,21.09,1,14.38,5,0,10.392,0.0,retention
0,6658,0,998.73,0.0,6.49,0.0,0,150.42,28.56,1,104.72,5,0,11.4,0.0,retention
0,1980763,162510,239.82,0.0,129.62,0.097963,1,19.11,0.0,2,24.11,5,0,20.0,16.29155496,retention
0,18050,0,1690.38,0.0,144.02,0.098837,0,208.28,18.36,1,208.99,6,0,17.32,14.9067723,retention
1,43520,0,0.0,0.0,69.69,0.0,0,0.0,26.73,1,0.0,6,1,13.2,0.0,retention
7,3091,0,463.7,0.0,15.09,0.0,0,0.0,10.08,1,47.72,4,2,10.392,0.0,retention
3,17759,52193,1742.16,0.0,132.14,0.097701,1,129.82,29.64,2,196.41,5,1,19.8,16.28069392,retention
7,1164,0,174.75,0.0,15.98,0.0,0,0.0,19.2,1,17.71,5,1,10.392,0.0,retention
7,1245,0,156.73,0.0,17.13,0.083909,0,6.11,26.7,1,14.54,6,1,14.49,0.0,retention
7,68238,226840,6835.86,0.0,145.95,0.096984,1,542.01,18.18,2,595.24,11,2,26.4,16.26440236,retention
